0.00000000E+0 -9.37500000E-5
1.10000002E+0 -9.37500000E-5
2.09999990E+0 -6.25000000E-5
3.09999990E+0 -9.37500000E-5
4.09999990E+0 -9.37500000E-5
5.09999990E+0 -9.37500000E-5
6.09999990E+0 -9.37500000E-5
7.09999990E+0 -9.37500000E-5
8.10000038E+0 -9.37500000E-5
9.10000038E+0 -6.25000000E-5
1.01000004E+1 -9.37500000E-5
1.11000004E+1 -9.37500000E-5
1.21000004E+1 -9.37500000E-5
1.31000004E+1 -9.37500000E-5
1.41000004E+1 -9.37500000E-5
1.51000004E+1 -9.37500000E-5
1.61000004E+1 -9.37500000E-5
1.71000004E+1 -9.37500000E-5
1.81000004E+1 -9.37500000E-5
1.91000004E+1 -9.37500000E-5
2.02000008E+1 -9.37500000E-5
2.12000008E+1 -9.37500000E-5
2.22000008E+1 -9.37500000E-5
2.32999992E+1 -9.37500000E-5
2.42999992E+1 -9.37500000E-5
2.52999992E+1 -9.37500000E-5
2.62999992E+1 -9.37500000E-5
2.72999992E+1 -9.37500000E-5
2.82999992E+1 -6.25000000E-5
2.92999992E+1 -9.37500000E-5
3.02000008E+1 -9.37500000E-5
3.12999992E+1 -9.37500000E-5
3.24000015E+1 -9.37500000E-5
3.32999992E+1 -9.37500000E-5
3.42999992E+1 -9.37500000E-5
3.52999992E+1 -9.37500000E-5
3.62999992E+1 -9.37500000E-5
3.72999992E+1 -6.25000000E-5
3.82000008E+1 -9.37500000E-5
3.92999992E+1 -9.37500000E-5
4.02999992E+1 -9.37500000E-5
4.12999992E+1 -9.37500000E-5
4.22999992E+1 -9.37500000E-5
4.32999992E+1 -9.37500000E-5
4.42999992E+1 -6.25000000E-5
4.52999992E+1 -9.37500000E-5
4.62000008E+1 -9.37500000E-5
4.72999992E+1 -9.37500000E-5
4.82999992E+1 -9.37500000E-5
4.92999992E+1 -9.37500000E-5
5.02999992E+1 -9.37500000E-5
5.12999992E+1 -9.37500000E-5
5.22999992E+1 -9.37500000E-5
5.32999992E+1 -9.37500000E-5
5.42999992E+1 -9.37500000E-5
5.52999992E+1 -9.37500000E-5
5.62999992E+1 -9.37500000E-5
5.72999992E+1 -9.37500000E-5
5.82999992E+1 -9.37500000E-5
5.92999992E+1 -9.37500000E-5
6.02999992E+1 -9.37500000E-5
6.12999992E+1 -6.25000000E-5
6.22999992E+1 -9.37500000E-5
6.32999992E+1 -9.37500000E-5
6.43000031E+1 -9.37500000E-5
6.53000031E+1 -9.37500000E-5
6.63000031E+1 -9.37500000E-5
6.73000031E+1 -6.25000000E-5
6.83000031E+1 -9.37500000E-5
6.93000031E+1 -6.25000000E-5
7.03000031E+1 -9.37500000E-5
7.13000031E+1 -6.25000000E-5
7.23000031E+1 -9.37500000E-5
7.31999969E+1 -9.37500000E-5
7.43000031E+1 -9.37500000E-5
7.53000031E+1 -9.37500000E-5
7.63000031E+1 -9.37500000E-5
7.73000031E+1 -9.37500000E-5
7.83000031E+1 -9.37500000E-5
7.93000031E+1 -9.37500000E-5
8.03000031E+1 -9.37500000E-5
8.11999969E+1 -9.37500000E-5
8.23000031E+1 -9.37500000E-5
8.33000031E+1 -6.25000000E-5
8.43000031E+1 -9.37500000E-5
8.53000031E+1 -9.37500000E-5
8.63000031E+1 -9.37500000E-5
8.73000031E+1 -9.37500000E-5
8.83000031E+1 -9.37500000E-5
8.91999969E+1 -9.37500000E-5
9.03000031E+1 -9.37500000E-5
9.13000031E+1 -9.37500000E-5
9.23000031E+1 -9.37500000E-5
9.33000031E+1 -9.37500000E-5
9.43000031E+1 -9.37500000E-5
9.53000031E+1 -9.37500000E-5
9.63000031E+1 -9.37500000E-5
9.73000031E+1 -9.37500000E-5
9.83000031E+1 -6.25000000E-5
9.93000031E+1 -9.37500000E-5
1.00300003E+2 -9.37500000E-5
1.01300003E+2 -9.37500000E-5
1.02300003E+2 -6.25000000E-5
1.03300003E+2 -9.37500000E-5
1.04300003E+2 -9.37500000E-5
1.05300003E+2 -9.37500000E-5
1.06300003E+2 -9.37500000E-5
1.07300003E+2 -9.37500000E-5
1.08300003E+2 -9.37500000E-5
1.09300003E+2 -9.37500000E-5
1.10300003E+2 -9.37500000E-5
1.11300003E+2 -9.37500000E-5
1.12300003E+2 -9.37500000E-5
1.13300003E+2 -9.37500000E-5
1.14300003E+2 -9.37500000E-5
1.15300003E+2 -9.37500000E-5
1.16199997E+2 -9.37500000E-5
1.17300003E+2 -9.37500000E-5
1.18300003E+2 -9.37500000E-5
1.19300003E+2 -9.37500000E-5
1.20300003E+2 -9.37500000E-5
1.21300003E+2 -9.37500000E-5
1.22300003E+2 -6.25000000E-5
1.23300003E+2 -9.37500000E-5
1.24199997E+2 -9.37500000E-5
1.25300003E+2 -9.37500000E-5
1.26300003E+2 -9.37500000E-5
1.27300003E+2 -9.37500000E-5
1.28300003E+2 -9.37500000E-5
1.29300003E+2 -9.37500000E-5
1.30300003E+2 -9.37500000E-5
1.31300003E+2 -9.37500000E-5
1.32199997E+2 -9.37500000E-5
1.33300003E+2 -9.37500000E-5
1.34300003E+2 -9.37500000E-5
1.35300003E+2 -9.37500000E-5
1.36300003E+2 -9.37500000E-5
1.37300003E+2 -9.37500000E-5
1.38300003E+2 -9.37500000E-5
1.39300003E+2 -9.37500000E-5
1.40300003E+2 -9.37500000E-5
1.41300003E+2 -9.37500000E-5
1.42300003E+2 -9.37500000E-5
1.43300003E+2 -6.25000000E-5
1.44300003E+2 -6.25000000E-5
1.45300003E+2 -6.25000000E-5
1.46300003E+2 -9.37500000E-5
1.47300003E+2 -6.25000000E-5
1.48300003E+2 -9.37500000E-5
1.49300003E+2 -9.37500000E-5
1.50300003E+2 -9.37500000E-5
1.51300003E+2 -9.37500000E-5
1.52300003E+2 -9.37500000E-5
1.53300003E+2 -6.25000000E-5
1.54300003E+2 -9.37500000E-5
1.55300003E+2 -9.37500000E-5
1.56300003E+2 -9.37500000E-5
1.57300003E+2 -9.37500000E-5
1.58300003E+2 -9.37500000E-5
1.59300003E+2 -9.37500000E-5
1.60300003E+2 -9.37500000E-5
1.61300003E+2 -9.37500000E-5
1.62300003E+2 -6.25000000E-5
1.63300003E+2 -9.37500000E-5
1.64300003E+2 -9.37500000E-5
1.65300003E+2 -9.37500000E-5
1.66300003E+2 -9.37500000E-5
1.67300003E+2 -9.37500000E-5
1.68300003E+2 -9.37500000E-5
1.69300003E+2 -9.37500000E-5
1.70300003E+2 -9.37500000E-5
1.71300003E+2 -9.37500000E-5
1.72300003E+2 -9.37500000E-5
1.73300003E+2 -9.37500000E-5
1.74300003E+2 -9.37500000E-5
1.75300003E+2 -9.37500000E-5
1.76300003E+2 -9.37500000E-5
1.77300003E+2 -9.37500000E-5
1.78300003E+2 -9.37500000E-5
1.79300003E+2 -9.37500000E-5
1.80300003E+2 -9.37500000E-5
1.81300003E+2 -9.37500000E-5
1.82300003E+2 -9.37500000E-5
1.83300003E+2 -9.37500000E-5
1.84300003E+2 -9.37500000E-5
1.85300003E+2 -9.37500000E-5
1.86300003E+2 -9.37500000E-5
1.87399994E+2 -9.37500000E-5
1.88300003E+2 -9.37500000E-5
1.89300003E+2 -6.25000000E-5
1.90300003E+2 -9.37500000E-5
1.91300003E+2 -9.37500000E-5
1.92300003E+2 -9.37500000E-5
1.93300003E+2 -9.37500000E-5
1.94300003E+2 -9.37500000E-5
1.95300003E+2 -9.37500000E-5
1.96300003E+2 -6.25000000E-5
1.97300003E+2 -9.37500000E-5
1.98300003E+2 -9.37500000E-5
1.99300003E+2 -9.37500000E-5
2.00300003E+2 -9.37500000E-5
2.01300003E+2 -9.37500000E-5
2.02300003E+2 -6.25000000E-5
2.03300003E+2 -9.37500000E-5
2.04300003E+2 -9.37500000E-5
2.05300003E+2 -9.37500000E-5
2.06300003E+2 -9.37500000E-5
2.07300003E+2 -9.37500000E-5
2.08300003E+2 -9.37500000E-5
2.09300003E+2 -9.37500000E-5
2.10300003E+2 -9.37500000E-5
2.11300003E+2 -9.37500000E-5
2.12300003E+2 -9.37500000E-5
2.13300003E+2 -9.37500000E-5
2.14300003E+2 -9.37500000E-5
2.15300003E+2 -9.37500000E-5
2.16300003E+2 -9.37500000E-5
2.17300003E+2 -9.37500000E-5
2.18300003E+2 -9.37500000E-5
2.19300003E+2 -9.37500000E-5
2.20300003E+2 -9.37500000E-5
2.21300003E+2 -9.37500000E-5
2.22300003E+2 -9.37500000E-5
2.23300003E+2 -9.37500000E-5
2.24300003E+2 -9.37500000E-5
2.25300003E+2 -9.37500000E-5
2.26300003E+2 -9.37500000E-5
2.27300003E+2 -9.37500000E-5
2.28300003E+2 -6.25000000E-5
2.29300003E+2 -9.37500000E-5
2.30300003E+2 -9.37500000E-5
2.31300003E+2 -6.25000000E-5
2.32300003E+2 -9.37500000E-5
2.33300003E+2 -9.37500000E-5
2.34300003E+2 -9.37500000E-5
2.35300003E+2 -9.37500000E-5
2.36300003E+2 -9.37500000E-5
2.37300003E+2 -9.37500000E-5
2.38300003E+2 -9.37500000E-5
2.39300003E+2 -9.37500000E-5
2.40300003E+2 -6.25000000E-5
2.41300003E+2 -9.37500000E-5
2.42300003E+2 -9.37500000E-5
2.43300003E+2 -9.37500000E-5
2.44300003E+2 -9.37500000E-5
2.45300003E+2 -9.37500000E-5
2.46300003E+2 -9.37500000E-5
2.47300003E+2 -9.37500000E-5
2.48300003E+2 -9.37500000E-5
2.49300003E+2 -6.25000000E-5
2.50300003E+2 -9.37500000E-5
2.51300003E+2 -9.37500000E-5
2.52300003E+2 -6.25000000E-5
2.53300003E+2 -9.37500000E-5
2.54300003E+2 -6.25000000E-5
2.55300003E+2 -9.37500000E-5
2.56299988E+2 -6.25000000E-5
2.57299988E+2 -9.37500000E-5
2.58299988E+2 -9.37500000E-5
2.59299988E+2 -9.37500000E-5
2.60299988E+2 -9.37500000E-5
2.61299988E+2 -9.37500000E-5
2.62299988E+2 -9.37500000E-5
2.63299988E+2 -6.25000000E-5
2.64299988E+2 -6.25000000E-5
2.65299988E+2 -9.37500000E-5
2.66299988E+2 -9.37500000E-5
2.67299988E+2 -9.37500000E-5
2.68299988E+2 -6.25000000E-5
2.69299988E+2 -6.25000000E-5
2.70299988E+2 -9.37500000E-5
2.71299988E+2 -9.37500000E-5
2.72299988E+2 -9.37500000E-5
2.73299988E+2 -9.37500000E-5
2.74299988E+2 -9.37500000E-5
2.75299988E+2 -9.37500000E-5
2.76299988E+2 -9.37500000E-5
2.77299988E+2 -9.37500000E-5
2.78299988E+2 -9.37500000E-5
2.79299988E+2 -9.37500000E-5
2.80299988E+2 -6.25000000E-5
2.81299988E+2 -9.37500000E-5
2.82299988E+2 -9.37500000E-5
2.83299988E+2 -9.37500000E-5
2.84299988E+2 -9.37500000E-5
2.85299988E+2 -9.37500000E-5
2.86299988E+2 -6.25000000E-5
2.87299988E+2 -9.37500000E-5
2.88299988E+2 -9.37500000E-5
2.89299988E+2 -9.37500000E-5
2.90299988E+2 -9.37500000E-5
2.91299988E+2 -9.37500000E-5
2.92299988E+2 -9.37500000E-5
2.93299988E+2 -6.25000000E-5
2.94299988E+2 -9.37500000E-5
2.95299988E+2 -9.37500000E-5
2.96299988E+2 -9.37500000E-5
2.97299988E+2 -9.37500000E-5
2.98299988E+2 -9.37500000E-5
2.99299988E+2 -9.37500000E-5
3.00299988E+2 -9.37500000E-5
3.01299988E+2 -6.25000000E-5
3.02299988E+2 -9.37500000E-5
3.03299988E+2 -9.37500000E-5
3.04299988E+2 -9.37500000E-5
