4.726E-4 -2.633E-4
8.460E-3 -2.607E-4
1.838E-2 -2.581E-4
2.823E-2 -2.549E-4
3.804E-2 -2.516E-4
4.772E-2 -2.478E-4
5.869E-2 -2.435E-4
6.837E-2 -2.393E-4
7.798E-2 -2.344E-4
8.788E-2 -2.300E-4
9.736E-2 -2.248E-4
1.086E-1 -2.183E-4
1.181E-1 -2.128E-4
1.280E-1 -2.068E-4
1.376E-1 -2.005E-4
1.475E-1 -1.939E-4
1.587E-1 -1.863E-4
1.681E-1 -1.790E-4
1.782E-1 -1.712E-4
1.876E-1 -1.638E-4
1.976E-1 -1.555E-4
2.069E-1 -1.472E-4
2.182E-1 -1.378E-4
2.280E-1 -1.294E-4
2.376E-1 -1.212E-4
2.473E-1 -1.119E-4
2.571E-1 -1.033E-4
2.681E-1 -9.277E-5
2.778E-1 -8.358E-5
2.874E-1 -7.470E-5
2.974E-1 -6.472E-5
3.073E-1 -5.494E-5
3.182E-1 -4.410E-5
3.276E-1 -3.412E-5
3.373E-1 -2.438E-5
3.471E-1 -1.420E-5
3.570E-1 -5.569E-6
3.680E-1 6.472E-6
3.777E-1 1.626E-5
3.876E-1 2.704E-5
3.969E-1 3.688E-5
4.167E-1 5.820E-5
4.375E-1 8.037E-5
4.573E-1 1.011E-4
4.777E-1 1.248E-4
4.976E-1 1.469E-4
5.474E-1 2.035E-4
5.973E-1 2.614E-4
6.471E-1 3.203E-4
6.975E-1 3.797E-4
7.473E-1 4.394E-4
7.971E-1 5.008E-4
8.472E-1 5.631E-4
8.971E-1 6.249E-4
9.472E-1 6.856E-4
9.959E-1 7.466E-4
