0.00000E+0 3.61500E-1 1.00000E-6 2.66060E-4
1.54000E+2 3.61635E-1 1.54000E+2 2.64853E-4
3.04000E+2 3.62613E-1 3.04000E+2 2.64753E-4
4.54000E+2 3.61341E-1 4.54000E+2 2.64302E-4
6.04000E+2 3.61739E-1 6.04000E+2 2.64103E-4
7.54000E+2 3.61350E-1 7.54000E+2 2.63998E-4
9.04000E+2 3.61163E-1 9.04000E+2 2.64005E-4
1.05400E+3 3.62099E-1 1.05400E+3 2.63998E-4
1.20400E+3 3.61507E-1 1.20400E+3 2.64098E-4
1.35400E+3 3.62196E-1 1.35400E+3 2.64251E-4
1.50400E+3 3.62365E-1 1.50400E+3 2.64148E-4
1.65400E+3 3.61589E-1 1.65400E+3 2.63904E-4
1.80400E+3 3.61988E-1 1.80400E+3 2.63950E-4
1.95400E+3 3.62108E-1 1.95400E+3 2.63646E-4
2.10400E+3 3.62780E-1 2.10400E+3 2.63947E-4
2.25400E+3 3.61506E-1 2.25400E+3 2.63699E-4
2.40400E+3 3.61341E-1 2.40400E+3 2.63649E-4
2.55400E+3 3.61238E-1 2.55400E+3 2.63947E-4
2.70400E+3 3.62137E-1 2.70400E+3 2.63799E-4
2.85400E+3 3.62317E-1 2.85400E+3 2.63897E-4
3.00400E+3 3.61130E-1 3.00400E+3 2.63649E-4
3.15400E+3 3.62232E-1 3.15400E+3 2.63703E-4
3.30400E+3 3.61857E-1 3.30400E+3 2.63650E-4
3.45400E+3 3.61575E-1 3.45400E+3 2.63697E-4
3.60400E+3 3.61221E-1 3.60400E+3 2.63947E-4
3.75400E+3 3.63272E-1 3.75400E+3 2.64048E-4
3.90400E+3 3.61512E-1 3.90400E+3 2.64248E-4
4.05400E+3 3.61433E-1 4.05400E+3 2.63598E-4
4.20400E+3 3.61299E-1 4.20400E+3 2.63998E-4
4.35400E+3 3.61835E-1 4.35400E+3 2.63699E-4
4.50400E+3 3.61810E-1 4.50400E+3 2.63447E-4
4.65400E+3 3.61719E-1 4.65400E+3 2.63402E-4
4.80400E+3 3.61468E-1 4.80400E+3 2.63598E-4
4.95400E+3 3.63036E-1 4.95400E+3 2.63648E-4
5.10400E+3 3.62308E-1 5.10400E+3 2.63446E-4
5.25400E+3 3.62060E-1 5.25400E+3 2.63295E-4
5.40400E+3 3.61624E-1 5.40400E+3 2.63496E-4
5.55400E+3 3.61565E-1 5.55400E+3 2.63295E-4
5.70400E+3 3.62609E-1 5.70400E+3 2.63702E-4
5.85400E+3 3.61141E-1 5.85400E+3 2.63553E-4
6.00400E+3 3.61751E-1 6.00400E+3 2.63403E-4
6.15400E+3 3.62110E-1 6.15400E+3 2.63503E-4
6.30400E+3 3.62577E-1 6.30400E+3 2.63145E-4
6.45400E+3 3.61814E-1 6.45400E+3 2.63345E-4
6.60400E+3 3.61719E-1 6.60400E+3 2.63100E-4
6.75400E+3 3.61655E-1 6.75400E+3 2.62795E-4
6.90400E+3 3.61780E-1 6.90400E+3 2.62693E-4
7.05400E+3 3.61809E-1 7.05400E+3 2.62894E-4
7.20400E+3 3.62076E-1 7.20400E+3 2.62896E-4
7.35400E+3 3.62259E-1 7.35400E+3 2.63049E-4
7.50400E+3 3.62046E-1 7.50400E+3 2.62846E-4
7.65400E+3 3.61190E-1 7.65400E+3 2.62746E-4
7.80400E+3 3.61829E-1 7.80400E+3 2.62846E-4
7.95400E+3 3.61596E-1 7.95400E+3 2.63098E-4
8.10400E+3 3.61867E-1 8.10400E+3 2.62956E-4
8.25400E+3 3.61042E-1 8.25400E+3 2.62996E-4
8.40400E+3 3.61929E-1 8.40400E+3 2.62796E-4
8.55400E+3 3.62246E-1 8.55400E+3 2.62492E-4
8.70400E+3 3.61508E-1 8.70400E+3 2.62944E-4
8.85400E+3 3.61161E-1 8.85400E+3 2.62795E-4
9.00400E+3 3.62150E-1 9.00400E+3 2.62959E-4
9.15400E+3 3.62401E-1 9.15400E+3 2.62794E-4
