2.00000E-1 2.97927E-1
2.40000E+0 2.98013E-1
4.30000E+0 2.97931E-1
6.30000E+0 2.97899E-1
8.30000E+0 2.98060E-1
1.03000E+1 2.97959E-1
1.24000E+1 2.97905E-1
1.44000E+1 2.97851E-1
1.64000E+1 2.97937E-1
1.83000E+1 2.97911E-1
2.04000E+1 2.97871E-1
2.23000E+1 2.97940E-1
2.45000E+1 2.97903E-1
2.63000E+1 2.98005E-1
2.84000E+1 2.97856E-1
3.03000E+1 2.97889E-1
3.23000E+1 2.97881E-1
3.43000E+1 2.97845E-1
3.63000E+1 2.97896E-1
3.83000E+1 2.97910E-1
4.03000E+1 2.97957E-1
4.23000E+1 2.98027E-1
4.43000E+1 2.98026E-1
4.63000E+1 2.97921E-1
4.83000E+1 2.97995E-1
5.03000E+1 2.97967E-1
5.23000E+1 2.97911E-1
5.43000E+1 2.98058E-1
5.63000E+1 2.97910E-1
5.85000E+1 2.98004E-1
6.04000E+1 2.97954E-1
6.23000E+1 2.97948E-1
6.43000E+1 2.97894E-1
6.63000E+1 2.97936E-1
6.83000E+1 2.97939E-1
7.03000E+1 2.98032E-1
7.23000E+1 2.98065E-1
7.43000E+1 2.98018E-1
7.63000E+1 2.98004E-1
7.83000E+1 2.97941E-1
8.03000E+1 2.97931E-1
8.23000E+1 2.98084E-1
8.43000E+1 2.97998E-1
8.65000E+1 2.97865E-1
8.84000E+1 2.97996E-1
9.03000E+1 2.97974E-1
9.23000E+1 2.97874E-1
9.43000E+1 2.98048E-1
9.63000E+1 2.98067E-1
9.83000E+1 2.97981E-1
1.00300E+2 2.98083E-1
1.02300E+2 2.98002E-1
1.04300E+2 2.97910E-1
1.06300E+2 2.97917E-1
1.08300E+2 2.97903E-1
1.10400E+2 2.97876E-1
1.12400E+2 2.97893E-1
1.14400E+2 2.97803E-1
1.16300E+2 2.97853E-1
1.18300E+2 2.97849E-1
1.20400E+2 2.97909E-1
1.22300E+2 2.97804E-1
1.24300E+2 2.97993E-1
1.26300E+2 2.97946E-1
1.28300E+2 2.97898E-1
1.30300E+2 2.97877E-1
1.32300E+2 2.97794E-1
1.34300E+2 2.97902E-1
1.36300E+2 2.97875E-1
1.38400E+2 2.97847E-1
1.40300E+2 2.97869E-1
1.42300E+2 2.97855E-1
1.44300E+2 2.98040E-1
1.46300E+2 2.97817E-1
1.48300E+2 2.97866E-1
1.50300E+2 2.97821E-1
1.52300E+2 2.97949E-1
1.54300E+2 2.97997E-1
1.56300E+2 2.97975E-1
1.58300E+2 2.98031E-1
1.60300E+2 2.97979E-1
1.62300E+2 2.97877E-1
1.64300E+2 2.97840E-1
1.66500E+2 2.97911E-1
1.68400E+2 2.97859E-1
1.70300E+2 2.97974E-1
1.72300E+2 2.97945E-1
1.74300E+2 2.97893E-1
1.76300E+2 2.97874E-1
1.78300E+2 2.97925E-1
1.80300E+2 2.97896E-1
1.82300E+2 2.97928E-1
1.84400E+2 2.97959E-1
1.86300E+2 2.97933E-1
1.88300E+2 2.97936E-1
1.90300E+2 2.98061E-1
1.92300E+2 2.97919E-1
1.94300E+2 2.98012E-1
1.96300E+2 2.98003E-1
1.98300E+2 2.98029E-1
2.00300E+2 2.97952E-1
2.02300E+2 2.97944E-1
2.04400E+2 2.97921E-1
2.06300E+2 2.98009E-1
2.08300E+2 2.97936E-1
2.10300E+2 2.97994E-1
2.12300E+2 2.98016E-1
2.14300E+2 2.98008E-1
2.16300E+2 2.97983E-1
2.18300E+2 2.97905E-1
2.20300E+2 2.97911E-1
2.22500E+2 2.97802E-1
2.24500E+2 2.97885E-1
2.26400E+2 2.98011E-1
2.28300E+2 2.97947E-1
2.30300E+2 2.97846E-1
2.32300E+2 2.97804E-1
2.34400E+2 2.97860E-1
2.36300E+2 2.97869E-1
2.38300E+2 2.97865E-1
2.40300E+2 2.97962E-1
2.42300E+2 2.97832E-1
2.44500E+2 2.97837E-1
2.46400E+2 2.97850E-1
2.48400E+2 2.97894E-1
2.50300E+2 2.97908E-1
2.52300E+2 2.97885E-1
2.54300E+2 2.98007E-1
2.56300E+2 2.98023E-1
2.58500E+2 2.97813E-1
2.60300E+2 2.97912E-1
2.62300E+2 2.97844E-1
2.64300E+2 2.97905E-1
2.66400E+2 2.97982E-1
2.68300E+2 2.97864E-1
2.70300E+2 2.97875E-1
2.72300E+2 2.97860E-1
2.74400E+2 2.97854E-1
2.76300E+2 2.98098E-1
2.78300E+2 2.97917E-1
2.80300E+2 2.97936E-1
2.82300E+2 2.97920E-1
2.84300E+2 2.97893E-1
2.86300E+2 2.97823E-1
2.88300E+2 2.97842E-1
2.90300E+2 2.97893E-1
2.92400E+2 2.97857E-1
2.94500E+2 2.97897E-1
2.96400E+2 2.97874E-1
2.98300E+2 2.97823E-1
3.00300E+2 2.97853E-1
3.02400E+2 2.97951E-1
3.04300E+2 2.97927E-1
3.06300E+2 2.97957E-1
3.08300E+2 2.97947E-1
3.10300E+2 2.98019E-1
3.12300E+2 2.97831E-1
3.14300E+2 2.98090E-1
3.16300E+2 2.97941E-1
3.18300E+2 2.98019E-1
3.20500E+2 2.97957E-1
3.22400E+2 2.97897E-1
3.24300E+2 2.97992E-1
3.26300E+2 2.98003E-1
3.28300E+2 2.97916E-1
3.30300E+2 2.97844E-1
3.32300E+2 2.97973E-1
3.34300E+2 2.97899E-1
3.36300E+2 2.97973E-1
3.38300E+2 2.98026E-1
3.40300E+2 2.97937E-1
3.42300E+2 2.97906E-1
3.44300E+2 2.98051E-1
3.46300E+2 2.98019E-1
3.48300E+2 2.98049E-1
3.50300E+2 2.97977E-1
3.52300E+2 2.98043E-1
3.54300E+2 2.98042E-1
3.56300E+2 2.97957E-1
3.58300E+2 2.97954E-1
3.60300E+2 2.97999E-1
3.62300E+2 2.97968E-1
3.64300E+2 2.97963E-1
3.66400E+2 2.97870E-1
3.68300E+2 2.97905E-1
3.70300E+2 2.97922E-1
3.72300E+2 2.98060E-1
3.74300E+2 2.97969E-1
3.76300E+2 2.97853E-1
3.78300E+2 2.97950E-1
3.80300E+2 2.97895E-1
3.82500E+2 2.97934E-1
3.84300E+2 2.97903E-1
3.86400E+2 2.97897E-1
3.88300E+2 2.97962E-1
3.90300E+2 2.98000E-1
3.92300E+2 2.97896E-1
3.94300E+2 2.97887E-1
3.96400E+2 2.97948E-1
3.98500E+2 2.97914E-1
4.00300E+2 2.97911E-1
4.02300E+2 2.97871E-1
4.04300E+2 2.97951E-1
4.06300E+2 2.97919E-1
4.08300E+2 2.97902E-1
4.10300E+2 2.98102E-1
4.12300E+2 2.98061E-1
4.14300E+2 2.98000E-1
4.16300E+2 2.97766E-1
4.18300E+2 2.97891E-1
4.20300E+2 2.97998E-1
4.22300E+2 2.97950E-1
4.24500E+2 2.97859E-1
4.26400E+2 2.97809E-1
4.28300E+2 2.97897E-1
4.30400E+2 2.97863E-1
4.32400E+2 2.97890E-1
4.34300E+2 2.97908E-1
4.36300E+2 2.97838E-1
4.38300E+2 2.97870E-1
4.40300E+2 2.97853E-1
4.42400E+2 2.97843E-1
4.44400E+2 2.97905E-1
4.46300E+2 2.98009E-1
4.48300E+2 2.97970E-1
4.50300E+2 2.97907E-1
4.52300E+2 2.97916E-1
4.54400E+2 2.97865E-1
4.56300E+2 2.97880E-1
4.58400E+2 2.97840E-1
4.60400E+2 2.97829E-1
4.62300E+2 2.97875E-1
4.64300E+2 2.97859E-1
4.66300E+2 2.97925E-1
4.68300E+2 2.97867E-1
4.70300E+2 2.97852E-1
4.72300E+2 2.98043E-1
4.74300E+2 2.97932E-1
4.76300E+2 2.97982E-1
4.78300E+2 2.97965E-1
4.80300E+2 2.98026E-1
4.82300E+2 2.97943E-1
4.84300E+2 2.97948E-1
4.86300E+2 2.97979E-1
4.88300E+2 2.97901E-1
4.90300E+2 2.98007E-1
4.92300E+2 2.97965E-1
4.94300E+2 2.97836E-1
4.96300E+2 2.97878E-1
4.98300E+2 2.98018E-1
5.00300E+2 2.97853E-1
5.02400E+2 2.97934E-1
5.04400E+2 2.97968E-1
5.06300E+2 2.98037E-1
5.08300E+2 2.98055E-1
5.10400E+2 2.97923E-1
5.12300E+2 2.97918E-1
5.14300E+2 2.97942E-1
5.16300E+2 2.98032E-1
5.18300E+2 2.98012E-1
5.20300E+2 2.97915E-1
5.22300E+2 2.98037E-1
5.24300E+2 2.98008E-1
5.26500E+2 2.97970E-1
5.28300E+2 2.97910E-1
5.30300E+2 2.97939E-1
5.32300E+2 2.97894E-1
5.34300E+2 2.97933E-1
5.36400E+2 2.97951E-1
5.38300E+2 2.97936E-1
5.40300E+2 2.97981E-1
5.42400E+2 2.97982E-1
5.44300E+2 2.97927E-1
5.46300E+2 2.97949E-1
5.48400E+2 2.97970E-1
5.50300E+2 2.97919E-1
5.52300E+2 2.97951E-1
5.54300E+2 2.97993E-1
5.56300E+2 2.97954E-1
5.58300E+2 2.98015E-1
5.60300E+2 2.97921E-1
5.62300E+2 2.98060E-1
5.64500E+2 2.97852E-1
5.66500E+2 2.97949E-1
5.68400E+2 2.97911E-1
5.70300E+2 2.97953E-1
5.72300E+2 2.97948E-1
5.74300E+2 2.97976E-1
5.76300E+2 2.97907E-1
5.78300E+2 2.97992E-1
5.80300E+2 2.97954E-1
5.82300E+2 2.98036E-1
5.84300E+2 2.98055E-1
5.86300E+2 2.98000E-1
5.88300E+2 2.97950E-1
