0.00000E+0 1.01600E+0 0.00000E+0 2.91973E+2
1.10000E+0 1.01600E+0 1.10000E+0 2.91973E+2
2.10000E+0 1.01600E+0 2.10000E+0 2.91973E+2
3.10000E+0 1.01600E+0 3.20000E+0 2.91973E+2
4.10000E+0 1.01600E+0 4.10000E+0 2.91973E+2
5.10000E+0 1.01600E+0 5.10000E+0 2.91973E+2
6.10000E+0 1.01600E+0 6.10000E+0 2.91973E+2
7.10000E+0 1.01600E+0 7.10000E+0 2.91973E+2
8.10000E+0 1.01600E+0 8.10000E+0 2.91973E+2
9.10000E+0 1.01600E+0 9.10000E+0 2.91973E+2
1.01000E+1 1.01600E+0 1.01000E+1 2.91973E+2
1.11000E+1 1.01600E+0 1.11000E+1 2.91973E+2
1.21000E+1 1.01600E+0 1.21000E+1 2.91973E+2
1.31000E+1 1.01600E+0 1.31000E+1 2.91973E+2
1.41000E+1 1.01600E+0 1.42000E+1 2.91973E+2
1.51000E+1 1.01600E+0 1.51000E+1 2.91973E+2
1.61000E+1 1.01600E+0 1.62000E+1 2.91973E+2
1.71000E+1 1.01600E+0 1.72000E+1 2.91973E+2
1.81000E+1 1.01600E+0 1.82000E+1 2.91973E+2
1.91000E+1 1.01600E+0 1.91000E+1 2.91973E+2
2.01000E+1 1.01600E+0 2.02000E+1 2.91973E+2
2.11000E+1 1.01600E+0 2.11000E+1 2.91973E+2
2.21000E+1 1.01600E+0 2.21000E+1 2.91973E+2
2.31000E+1 1.01600E+0 2.32000E+1 2.91973E+2
2.41000E+1 1.01600E+0 2.41000E+1 2.91973E+2
2.51000E+1 1.01600E+0 2.51000E+1 2.91973E+2
2.61000E+1 1.01600E+0 2.61000E+1 2.91973E+2
2.71000E+1 1.01600E+0 2.72000E+1 2.91973E+2
2.81000E+1 1.01600E+0 2.81000E+1 2.91973E+2
2.91000E+1 1.01600E+0 2.92000E+1 2.91973E+2
3.01000E+1 1.01600E+0 3.02000E+1 2.91973E+2
3.11000E+1 1.01600E+0 3.11000E+1 2.91973E+2
3.21000E+1 1.01600E+0 3.21000E+1 2.91973E+2
3.31000E+1 1.01600E+0 3.31000E+1 2.91973E+2
3.41000E+1 1.01600E+0 3.41000E+1 2.91973E+2
3.51000E+1 1.01600E+0 3.51000E+1 2.91973E+2
3.61000E+1 1.01600E+0 3.61000E+1 2.91973E+2
3.71000E+1 1.01600E+0 3.71000E+1 2.91973E+2
3.81000E+1 1.01600E+0 3.81000E+1 2.91973E+2
3.91000E+1 1.01600E+0 3.91000E+1 2.91973E+2
4.01000E+1 1.01600E+0 4.01000E+1 2.91973E+2
4.11000E+1 1.01600E+0 4.11000E+1 2.91973E+2
4.21000E+1 1.01600E+0 4.21000E+1 2.91973E+2
4.31000E+1 1.01600E+0 4.31000E+1 2.91973E+2
4.41000E+1 1.01600E+0 4.41000E+1 2.91973E+2
4.51000E+1 1.01600E+0 4.51000E+1 2.91973E+2
4.61000E+1 1.01600E+0 4.61000E+1 2.91973E+2
4.71000E+1 1.01600E+0 4.71000E+1 2.91973E+2
4.81000E+1 1.01600E+0 4.81000E+1 2.91973E+2
4.91000E+1 1.01600E+0 4.91000E+1 2.91973E+2
5.01000E+1 1.01600E+0 5.02000E+1 2.91973E+2
5.11000E+1 1.01600E+0 5.11000E+1 2.91973E+2
5.21000E+1 1.01600E+0 5.21000E+1 2.91973E+2
5.31000E+1 1.01600E+0 5.31000E+1 2.91973E+2
5.41000E+1 1.01600E+0 5.41000E+1 2.91973E+2
5.51000E+1 1.01600E+0 5.51000E+1 2.91973E+2
5.61000E+1 1.01600E+0 5.61000E+1 2.91973E+2
5.71000E+1 1.01600E+0 5.72000E+1 2.91973E+2
5.81000E+1 1.01600E+0 5.81000E+1 2.91973E+2
5.91000E+1 1.01600E+0 5.92000E+1 2.91973E+2
6.01000E+1 1.01600E+0 6.02000E+1 2.91973E+2
6.11000E+1 1.01600E+0 6.11000E+1 2.91973E+2
6.21000E+1 1.01600E+0 6.21000E+1 2.91973E+2
6.31000E+1 1.01600E+0 6.32000E+1 2.91973E+2
6.41000E+1 1.01600E+0 6.41000E+1 2.91973E+2
6.51000E+1 1.01600E+0 6.51000E+1 2.91973E+2
6.61000E+1 1.01600E+0 6.62000E+1 2.91973E+2
6.71000E+1 1.01600E+0 6.71000E+1 2.91973E+2
6.81000E+1 1.01600E+0 6.81000E+1 2.91973E+2
6.91000E+1 1.01600E+0 6.91000E+1 2.91973E+2
7.01000E+1 1.01600E+0 7.01000E+1 2.91973E+2
7.11000E+1 1.01600E+0 7.11000E+1 2.91973E+2
7.21000E+1 1.01600E+0 7.21000E+1 2.91973E+2
7.31000E+1 1.01600E+0 7.31000E+1 2.91973E+2
7.41000E+1 1.01600E+0 7.41000E+1 2.91973E+2
7.51000E+1 1.01600E+0 7.52000E+1 2.91973E+2
7.61000E+1 1.01600E+0 7.61000E+1 2.91973E+2
7.71000E+1 1.01600E+0 7.71000E+1 2.91973E+2
7.81000E+1 1.01600E+0 7.81000E+1 2.91973E+2
7.91000E+1 1.01600E+0 7.91000E+1 2.91973E+2
8.01000E+1 1.01600E+0 8.02000E+1 2.91973E+2
8.11000E+1 1.01600E+0 8.11000E+1 2.91973E+2
8.21000E+1 1.01600E+0 8.21000E+1 2.91973E+2
8.31000E+1 1.01600E+0 8.31000E+1 2.91973E+2
8.41000E+1 1.01600E+0 8.41000E+1 2.91973E+2
8.51000E+1 1.01600E+0 8.51000E+1 2.91973E+2
8.61000E+1 1.01600E+0 8.61000E+1 2.91973E+2
8.71000E+1 1.01600E+0 8.72000E+1 2.91973E+2
8.81000E+1 1.01600E+0 8.82000E+1 2.91973E+2
8.91000E+1 1.01600E+0 8.91000E+1 2.91973E+2
9.01000E+1 1.01600E+0 9.01000E+1 2.91973E+2
9.11000E+1 1.01600E+0 9.11000E+1 2.91973E+2
9.21000E+1 1.01600E+0 9.21000E+1 2.91973E+2
9.31000E+1 1.01600E+0 9.31000E+1 2.91973E+2
9.41000E+1 1.01600E+0 9.41000E+1 2.91973E+2
9.51000E+1 1.01600E+0 9.51000E+1 2.91973E+2
9.61000E+1 1.01600E+0 9.61000E+1 2.91973E+2
9.71000E+1 1.01600E+0 9.72000E+1 2.91973E+2
9.81000E+1 1.01600E+0 9.82000E+1 2.91973E+2
9.91000E+1 1.01600E+0 9.91000E+1 2.91973E+2
1.00100E+2 1.01600E+0 1.00100E+2 2.91973E+2
1.01100E+2 1.01600E+0 1.01100E+2 2.91973E+2
1.02100E+2 1.01600E+0 1.02100E+2 2.91973E+2
1.03100E+2 1.01600E+0 1.03100E+2 2.91973E+2
1.04100E+2 1.01600E+0 1.04100E+2 2.91973E+2
1.05100E+2 1.01600E+0 1.05100E+2 2.91973E+2
1.06100E+2 1.01600E+0 1.06100E+2 2.91973E+2
1.07100E+2 1.01600E+0 1.07200E+2 2.91973E+2
1.08100E+2 1.01600E+0 1.08100E+2 2.91973E+2
1.09100E+2 1.01600E+0 1.09100E+2 2.91973E+2
1.10100E+2 1.01600E+0 1.10100E+2 2.91973E+2
1.11100E+2 1.01600E+0 1.11100E+2 2.91973E+2
1.12100E+2 1.01600E+0 1.12100E+2 2.91973E+2
1.13100E+2 1.01600E+0 1.13100E+2 2.91973E+2
1.14100E+2 1.01600E+0 1.14100E+2 2.91973E+2
1.15100E+2 1.01600E+0 1.15100E+2 2.91973E+2
1.16100E+2 1.01600E+0 1.16100E+2 2.91973E+2
1.17100E+2 1.01600E+0 1.17100E+2 2.91973E+2
1.18100E+2 1.01600E+0 1.18100E+2 2.91973E+2
1.19100E+2 1.01600E+0 1.19100E+2 2.91973E+2
1.20100E+2 1.01600E+0 1.20100E+2 2.91973E+2
1.21100E+2 1.01600E+0 1.21200E+2 2.91973E+2
1.22100E+2 1.01600E+0 1.22100E+2 2.91973E+2
1.23100E+2 1.01600E+0 1.23200E+2 2.91973E+2
1.24100E+2 1.01600E+0 1.24100E+2 2.91973E+2
1.25100E+2 1.01600E+0 1.25100E+2 2.91973E+2
1.26100E+2 1.01600E+0 1.26100E+2 2.91973E+2
1.27100E+2 1.01600E+0 1.27100E+2 2.91973E+2
1.28100E+2 1.01600E+0 1.28100E+2 2.91973E+2
1.29100E+2 1.01600E+0 1.29100E+2 2.91973E+2
1.30100E+2 1.01600E+0 1.30100E+2 2.91973E+2
1.31100E+2 1.01600E+0 1.31100E+2 2.91973E+2
1.32100E+2 1.01600E+0 1.32100E+2 2.91973E+2
1.33100E+2 1.01600E+0 1.33100E+2 2.91973E+2
1.34100E+2 1.01600E+0 1.34200E+2 2.91973E+2
1.35100E+2 1.01600E+0 1.35200E+2 2.91973E+2
1.36100E+2 1.01600E+0 1.36100E+2 2.91973E+2
1.37100E+2 1.01600E+0 1.37100E+2 2.91973E+2
1.38100E+2 1.01600E+0 1.38100E+2 2.91973E+2
1.39100E+2 1.01600E+0 1.39100E+2 2.91973E+2
1.40100E+2 1.01600E+0 1.40200E+2 2.91973E+2
1.41100E+2 1.01600E+0 1.41100E+2 2.91973E+2
1.42100E+2 1.01600E+0 1.42100E+2 2.91973E+2
1.43100E+2 1.01600E+0 1.43100E+2 2.91973E+2
1.44100E+2 1.01600E+0 1.44100E+2 2.91973E+2
1.45100E+2 1.01600E+0 1.45100E+2 2.92035E+2
1.46100E+2 1.01600E+0 1.46100E+2 2.91973E+2
1.47100E+2 1.01600E+0 1.47200E+2 2.91973E+2
1.48100E+2 1.01600E+0 1.48200E+2 2.91973E+2
1.49100E+2 1.01600E+0 1.49100E+2 2.91973E+2
1.50100E+2 1.01600E+0 1.50100E+2 2.91973E+2
1.51100E+2 1.01600E+0 1.51200E+2 2.91973E+2
1.52100E+2 1.01600E+0 1.52100E+2 2.91973E+2
1.53100E+2 1.01600E+0 1.53100E+2 2.91973E+2
1.54100E+2 1.01600E+0 1.54100E+2 2.91973E+2
1.55100E+2 1.01600E+0 1.55100E+2 2.91973E+2
1.56100E+2 1.01600E+0 1.56200E+2 2.91973E+2
1.57100E+2 1.01600E+0 1.57200E+2 2.91973E+2
1.58100E+2 1.01600E+0 1.58100E+2 2.91973E+2
1.59100E+2 1.01600E+0 1.59100E+2 2.91973E+2
1.60100E+2 1.01600E+0 1.60100E+2 2.91973E+2
1.61100E+2 1.01600E+0 1.61100E+2 2.91973E+2
1.62100E+2 1.01600E+0 1.62200E+2 2.91973E+2
1.63100E+2 1.01600E+0 1.63100E+2 2.92035E+2
1.64100E+2 1.01600E+0 1.64200E+2 2.91973E+2
1.65100E+2 1.01600E+0 1.65100E+2 2.91973E+2
1.66100E+2 1.01600E+0 1.66100E+2 2.91973E+2
1.67100E+2 1.01600E+0 1.67100E+2 2.91973E+2
1.68100E+2 1.01600E+0 1.68100E+2 2.92035E+2
1.69100E+2 1.01600E+0 1.69100E+2 2.91973E+2
1.70100E+2 1.01600E+0 1.70100E+2 2.92035E+2
1.71100E+2 1.01600E+0 1.71100E+2 2.91973E+2
1.72100E+2 1.01600E+0 1.72100E+2 2.91973E+2
1.73100E+2 1.01600E+0 1.73200E+2 2.91973E+2
1.74100E+2 1.01600E+0 1.74200E+2 2.91973E+2
1.75100E+2 1.01600E+0 1.75100E+2 2.91973E+2
